llm_name,article_key,gold_epu,disagreement_flag,newspaper,year,content_len,orig_content_len,eval_content_len,was_truncated,condition,bundle,order,condition_kind,requested_task_count,epu_pred,epu_correct,confidence,focus_excerpt,excerpt_in_target,json_valid,parse_status,task_completion_count,completion_share,aux_mean,who_pred,who_correct,who_requested,who_present,actions_pred,actions_correct,actions_requested,actions_present,effects_pred,effects_correct,effects_requested,effects_present,mention_foreign_pred,mention_foreign_correct,mention_foreign_requested,mention_foreign_present,mainly_foreign_pred,mainly_foreign_correct,mainly_foreign_requested,mainly_foreign_present
anthropic/claude-sonnet-4-6@default,Current_1379,0,0,SFC,2002,7206,7206,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.97,"Vietnam was where the nine female journalists of 'War Torn' went, as war reporters for the New York Times, isPI, ABC News, Associated Press and other news organizations.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1379,0,0,SFC,2002,7206,7206,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.97,"Vietnam was where the nine female journalists of 'War Torn' went, as war reporters for the New York Times, isPI, ABC News, Associated Press and other news organizations.",0,1,ok,0,0.0,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0
anthropic/claude-sonnet-4-6@default,Current_1379,0,0,SFC,2002,7206,7206,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.97,"Vietnam was ripe with deception. It was hard to know who to trust, or who to be afraid of, so in a sense, everyone was suspect.",1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1064,1,1,MIHB,1995,4166,4166,4166,0,single_focus,,,single,0,0.0,0.0,0.97,Buffett: The Making of an American Capitalist by Wall Street Journal reporter Robert Lowenstein,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1064,1,1,MIHB,1995,4166,4166,4166,0,single_long_control,,,single_control,0,0.0,0.0,0.97,his strategy entails treating each purchase as a stake in a business. His method is known as 'buy and hold.',0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1064,1,1,MIHB,1995,4166,4166,4166,0,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.97,His method is known as 'buy and hold.' Don't sell shares of gtod companies when temporary reversals occur.,0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1064,1,1,MIHB,1995,4166,4166,4166,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.97,his strategy entails treating each purchase as a stake in a business. His method is known as 'buy and hold.' Don't sell shares of good companies when temporary reversals occur.,0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_205,0,0,NYT,2006,5857,5857,4989,1,single_focus,,,single,0,0.0,1.0,0.8,"While the government seems uncertain how to respond, many people here say it could start by building more jail space.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_205,0,0,NYT,2006,5857,5857,4989,1,single_long_control,,,single_control,0,1.0,0.0,0.62,"While the government seems uncertain how to respond, many people here say it could start by building more jail space. Months ago, the Justice Ministry released several thousand minor criminals from Naples jails to relieve overcrowding, but that just led to a burst of crime",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_205,0,0,NYT,2006,5857,5857,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,0.0,0.72,"While the government seems uncertain how to respond, many people here say it could start by building more jail space. Months ago, the Justice Ministry released several thousand minor criminals from Naples jails to relieve overcrowding, but that just led to a burst of crime",1,1,ok,5,1.0,0.0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,1,1,0.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_205,0,0,NYT,2006,5857,5857,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.82,"While the government seems uncertain how to respond, many people here say it could start by building more jail space.",1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_728,0,0,MIHB,2002,3348,3348,3348,0,single_focus,,,single,0,1.0,0.0,0.82,Miami-Dade County is reviewing its plans and may want to modify its capital improvement program or extend it over a longer period of time,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_728,0,0,MIHB,2002,3348,3348,3348,0,single_long_control,,,single_control,0,1.0,0.0,0.72,Miami-Dade County is reviewing its plans and may want to modify its capital improvement program or extend it over a longer period of time,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_728,0,0,MIHB,2002,3348,3348,3348,0,full_focus_epu_first,full,epu_first,multi,5,1.0,0.0,0.82,Miami-Dade County is reviewing its plans and may want to modify its capital improvement program or extend it over a longer period of time,1,1,ok,5,1.0,0.6,0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_728,0,0,MIHB,2002,3348,3348,3348,0,full_focus_epu_last,full,epu_last,multi,5,1.0,0.0,0.82,Miami-Dade County is reviewing its plans and may want to modify its capital improvement program or extend it over a longer period of time,1,1,ok,5,1.0,0.4,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1915,0,0,MIHB,2011,7555,7555,4989,1,single_focus,,,single,0,0.0,1.0,0.92,The tears came anyway. 'The hardest part was the anguish over the uncertainty; not knowing whether today you will live or die',0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1915,0,0,MIHB,2011,7555,7555,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.95,President René Préval wants to keep alive by turning the Casernes Dessalines into a museum -- not only to preserve history but to counter the wave of nostalgia sweeping the nation,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1915,0,0,MIHB,2011,7555,7555,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.92,The tears came anyway. 'The hardest part was the anguish over the uncertainty; not knowing whether today you will live or die',0,1,ok,0,0.0,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0
anthropic/claude-sonnet-4-6@default,Current_1915,0,0,MIHB,2011,7555,7555,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.92,The hardest part was the anguish over the uncertainty; not knowing whether today you will live or die,0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1455,1,1,DMNB,2011,3961,3961,3961,0,single_focus,,,single,0,0.0,0.0,0.82,Airline stocks have been hammered this year on volatile oil prices and economic uncertainty concerns,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1455,1,1,DMNB,2011,3961,3961,3961,0,single_long_control,,,single_control,0,0.0,0.0,0.82,Airline stocks have been hammered this year on volatile oil prices and economic uncertainty concerns,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1455,1,1,DMNB,2011,3961,3961,3961,0,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.72,Airline stocks have been hammered this year on volatile oil prices and economic uncertainty concerns,0,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1455,1,1,DMNB,2011,3961,3961,3961,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.72,Airline stocks have been hammered this year on volatile oil prices and economic uncertainty concerns,0,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_261,0,0,LAT,1999,7560,7560,4989,1,single_focus,,,single,0,0.0,1.0,0.95,The levels of uncertainty are lower than any time I can remember.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_261,0,0,LAT,1999,7560,7560,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.92,The levels of uncertainty are lower than any time I can remember.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_261,0,0,LAT,1999,7560,7560,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.92,The levels of uncertainty are lower than any time I can remember.,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_261,0,0,LAT,1999,7560,7560,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.92,The levels of uncertainty are lower than any time I can remember.,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1506,1,1,LAT,2004,5907,5907,4989,1,single_focus,,,single,0,1.0,1.0,0.8,"even operators of nonprofit markets worry they may be affected because the farmers who sell there certainly hope to profit, making the markets' status under the proposed rules uncertain. And council members could no longer seek exemptions.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1506,1,1,LAT,2004,5907,5907,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.82,"Even operators of nonprofit markets worry they may be affected because the farmers who sell there certainly hope to profit, making the markets' status under the proposed rules uncertain.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1506,1,1,LAT,2004,5907,5907,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.82,"Even operators of nonprofit markets worry they may be affected because the farmers who sell there certainly hope to profit, making the markets' status under the proposed rules uncertain. And council members could no longer seek exemptions.",1,1,ok,5,1.0,0.8,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1506,1,1,LAT,2004,5907,5907,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.82,"Even operators of nonprofit markets worry they may be affected because the farmers who sell there certainly hope to profit, making the markets' status under the proposed rules uncertain. And council members could no longer seek exemptions.",1,1,ok,5,1.0,0.8,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1346,0,0,MIHB,1993,5454,5454,4989,1,single_focus,,,single,0,1.0,0.0,0.75,"The commonwealth model, which has underpinned Puerto Rico's emergence from deep poverty since the 1950s, is gradually being undermined by congressional budget cuts and new U.S. trade deals, including the North American Free Trade Agreement",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1346,0,0,MIHB,1993,5454,5454,4989,1,single_long_control,,,single_control,0,1.0,0.0,0.82,"Sunday's vote, which allows Puerto Ricans to state their preference on status for the first time in 26 years, is nonbinding on the is.S. Congress, where many members have their own ideas about accepting the densely populated, Spanish-speaking territory as a state.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1346,0,0,MIHB,1993,5454,5454,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,0.0,0.82,"Sunday's vote, which allows Puerto Ricans to state their preference on status for the first time in 26 years, is nonbinding on the is.S. Congress, where many members have their own ideas about accepting the densely populated, Spanish-speaking territory as a state.",0,1,ok,5,1.0,0.0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,1,1,0.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1346,0,0,MIHB,1993,5454,5454,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,0.0,0.85,"Sunday's vote, which allows Puerto Ricans to state their preference on status for the first time in 26 years, is nonbinding on the U.S. Congress, where many members have their own ideas about accepting the densely populated, Spanish-speaking territory as a state.",0,1,ok,5,1.0,0.0,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,0.0,1,1,0.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1983,1,0,DMNB,1998,4565,4565,4565,0,single_focus,,,single,0,1.0,1.0,0.85,"The way to reduce the public's intense aversion to the IRS is to enact a flat tax. By wiping out all the complicated, obscure, and convoluted provisions of the current tax code, a flat tax would reduce compliance costs and ease the uncertainty and anguish that make April 15 everyone's least favorite day of the year.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1983,1,0,DMNB,1998,4565,4565,4565,0,single_long_control,,,single_control,0,1.0,1.0,0.85,"The way to reduce the public's intense aversion to the IRS is to enact a flat tax. By wiping out all the complicated, obscure, and convoluted provisions of the current tax code, a flat tax would reduce compliance costs and ease the uncertainty and anguish that make April 15 everyone's least favorite day of the year.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1983,1,0,DMNB,1998,4565,4565,4565,0,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.82,"The way to reduce the public's intense aversion to the IRS is to enact a flat tax. By wiping out all the complicated, obscure, and convoluted provisions of the current tax code, a flat tax would reduce compliance costs and ease the uncertainty and anguish that make April 15 everyone's least favorite day of the year.",0,1,ok,5,1.0,0.8,0.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1983,1,0,DMNB,1998,4565,4565,4565,0,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.85,"The way to reduce the public's intense aversion to the IRS is to enact a flat tax. By wiping out all the complicated, obscure, and convoluted provisions of the current tax code, a flat tax would reduce compliance costs and ease the uncertainty and anguish that make April 15 everyone's least favorite day of the year.",0,1,ok,5,1.0,0.8,0.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_1175,0,0,NYT,1987,7504,7504,4989,1,single_focus,,,single,0,1.0,0.0,0.72,"New Jersey is considering strategies to provide cogenerators and small power producers greater stability in prices and predictability of payments when they contract to sell electricity to utility companies. At the same time, citing a possible glut of cogeneration, the staff of the state's Board of Public Utilities (B.P.U.) is urging a reduction in the price incentives instituted six years ago to promote alternative power sources.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_1175,0,0,NYT,1987,7504,7504,4989,1,single_long_control,,,single_control,0,1.0,0.0,0.82,"New Jersey is considering strategies to provide cogenerators and small power producers greater stability in prices and predictability of payments when they contract to sell electricity to utility companies. At the same time, citing a possible glut of cogeneration, the staff of the state's Board of Public Utilities (B.P.U.) is urging a reduction in the price incentives instituted six years ago to promote alternative power sources.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_1175,0,0,NYT,1987,7504,7504,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,0.0,0.72,New Jersey is considering strategies to provide cogenerators and small power producers greater stability in prices and predictability of payments when they contract to sell electricity to utility companies.,0,1,ok,5,1.0,0.6,0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_1175,0,0,NYT,1987,7504,7504,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,0.0,0.72,New Jersey is considering strategies to provide cogenerators and small power producers greater stability in prices and predictability of payments when they contract to sell electricity to utility companies.,0,1,ok,5,1.0,0.6,0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1155,0,1,MIHB,1993,6625,6625,4989,1,single_focus,,,single,0,0.0,1.0,0.6,Everyone lives uptight hoping something will happen,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1155,0,1,MIHB,1993,6625,6625,4989,1,single_long_control,,,single_control,0,1.0,0.0,0.72,"The Chamorro government has succeeded in curbing inflation, which was running at an annual rate of 13,000 percent when she took office... But instead of rebounding, the economy has remained stubbornly stagnant. unemployment and under-employment are now estimated by the government at about 50 percent of the working population.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1155,0,1,MIHB,1993,6625,6625,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,0.0,0.82,"In the middle is Nicaragua's overwhelmingly poor majority, caught in a day-to-day struggle for survival, and its tiny class of entrepreneurs, unsure of the future, uncertain whether to stick it out or pack up and leave.",0,1,ok,5,1.0,0.4,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1155,0,1,MIHB,1993,6625,6625,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,0.0,0.72,"In the middle is Nicaragua's overwhelmingly poor majority, caught in a day-to-day struggle for survival, and its tiny class of entrepreneurs, unsure of the future, uncertain whether to stick it out or pack up and leave.",0,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_510,0,0,MIHB,1988,4538,4538,4538,0,single_focus,,,single,0,0.0,1.0,0.95,uncertainty surrounding the space shuttle has kept down the stock price of Morton Thiokol,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_510,0,0,MIHB,1988,4538,4538,4538,0,single_long_control,,,single_control,0,0.0,1.0,0.85,UNCERTAINTY surrounding the space shuttle has kept down the stock price of Morton Thiokol,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_510,0,0,MIHB,1988,4538,4538,4538,0,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.92,UNCERTAINTY surrounding the space shuttle has kept down the stock price of Morton Thiokol,0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_510,0,0,MIHB,1988,4538,4538,4538,0,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.95,UNCERTAINTY surrounding the space shuttle has kept down the stock price of Morton Thiokol,0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_107,0,1,DMNB,1997,4716,4716,4716,0,single_focus,,,single,0,0.0,1.0,0.85,the unsettled economies of Asia - most area dealers expect '98 to be at least as good as '97,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_107,0,1,DMNB,1997,4716,4716,4716,0,single_long_control,,,single_control,0,0.0,1.0,0.85,the unsettled economies of Asia - most area dealers expect '98 to be at least as good as '97,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
